filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
00075bbe,097c3b1323c31070df37ac5a7c56e8afe78ef02d,19de27492c3d343f52415d85b4e6fb1c3e4dbc67,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00078f79,05553e66fe72cfb0095828866005d83c72fec9c4,7fad2077f3037a1efb46caf21a204387fcfff86f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0007bc34,9f30d492e4e9faf7cd0c3633796397798f6d2c4e,3c2269938891426195b11ae2eaa81dfb10f7f665,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00082016,664d61b35ed6ba539e95b9b1404d1c1c9f565809,c29c7aa0da86a92a2dd7b4bcdce2b774dcfb6111,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00085bbe,8c1bd1e5b31349a341d31df31a1ac4be5f3ea956,5ecc04c97076991d399b379b30171dc67a0b2ea6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00085d1e,244e99924c7f184a61372b948cf1abbc27e0c348,f547a0b2ecde5fd48d9c55b64cab5fb30ca2f7d2,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000897ee,e9eccb9d5fe049b56c0505349d97002102e70843,23a5cac7f1592d332c79180ebc0aa8eb96849a36,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
0008bc34,57f90e7a33b920ac8f778125dcd5ea2b9d6582fa,6c14b9112b609dfdb3da3331cad2a10aed2292e5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00096be0,34b11f2401defaf159d6a983f99870cca8576608,d333419dcc31276e424934d34bd72e103f8e3a1f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0009bc34,c68cd2b9ee0a8f85984570a53f2c1a284660228d,f76792df67166074d62d96bc197599cfe533382c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0009bc34_b930b4499997afc4e26e408ea169f9c7,ba34283c172431fa75f69d68824c7d23d92fb6c2,368d27499cfad468b84082288ff1362021fc520f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0009eb6f,c7e0e1e170519bdd9752ff2d56e5ff1c2127a0a7,42e8eeae58b88b072d7a9376262e31aac886ce63,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0009f56f,f9e3ff551af2cc49ba1340b8a3f9f3344dcd98a6,f7542e010a3aca25c0e75348784d05fd393ff1ab,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0009f66f,7a4d4765c2482be0ba9efc7cee6ef161b4b1324a,d34a6f7486fa90fe16dfcbfe066a8370ef33c054,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000a8fc0,bb718059f4ca40d8c1d3c0aa1e5d6c2e46734fe2,aa9e75c3c2976ef37ce7b982cc08c05cf1b1bb30,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000aa7de,96b11a8f2e642f179d64e842ee9b438486c1d326,ff3cab8f24332555b01042a4fcf561884654f250,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000b7011,366ef3eec6614981801e312093ba1cc0cd26c5c8,3c7458fa18dcd157cae84a08e648005abf473c31,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000c59bf,bd9326bbcfe764228c69ebd1b901e27ecabf9602,1351a575734fa0b43b590ac00f28bd13c31e698c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000cc716,3030c254d447f730007957c68655e66478cbb6f1,9136774ed5fe780b93473e79d95c23159de050a9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ccd6b,a300bc507439c0baed63c69b48c048204f81747e,4f60a19e6392c452208d2fcd68815caa00a2fdf1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000e1a61,ad12c246c97c04dcd35a2a0f0b95ceef322b0182,def9ab661bb702c1da7511d95ece5c996b52bd68,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ebe38,b94378a9419d762a69b534033c912e2cb3fceb90,319ab45fa42bc1f38be9746a2f3064f98c83bda1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000f0073,64d0fec990058659342244f30fb4d3d214f92da3,d80f4f156c399a90e46179e181a4bf32be7ed7c6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000fe672,4cce4fbb2845289de32d511d7fc1d0d2b0678665,0f78869389f2e01b8564677dc545155b6ab4f927,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000fe6f2,451cd9b58613d7ce155b90760edc8c4770c8dd69,5099134bf9fd96d8f47aeb2891b464caf2eadedd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000fe772,1b938303123e4794071828bd332376a0e5bb8a87,89616ab3cbfc959eb6a3049a0acd3b86dfd89c6a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00100d1b,353367fc8b93498d93671910ebd888697e37d042,14540b5055396e3318db463eeac3aa20092c8f7e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001087b3,b07ae41b737cc0872ca777d601ad80f45df32421,32fcd15890d38c5fab025f29a75a40e59870363a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0010e123,bf4accc7ecac5979ebeaba83464946f483c0c1dd,16b7857aedf1a64a4fec59c4de68f57658875eb7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001187b3,b8c3e67c3e0d7059005ac15fab8f0fdf2766ab64,630d88cc5cfcafeb2ffd47a6d795dfe2808cbc45,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0012e9ed,0523dccc9b25b9d3cf6be469a508536e08ce5333,22ca2e0de183acf73d7281758e468a6453165b55,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0013486e,b76188609a9ab537ab4e33532f9da54822f2de9a,683059702545f0fd667c49553a1d264b64db6a91,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0013547f,ff02a0b3ded777d46fdbb091c6d03d32f76bbd2b,ba72cca88e7558c36001d1bca21ad81b900db63b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0014547f,961fdcf8b5b4a0874b26c53063d7fa44105252dc,d81259044dee5faf02f0653528c23bc6a3d4fff0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001463f1,3f3c115616c259361690f5b4b6864f8a97401a42,8530ef31b1981034f46f7bb5c18beea0edf56941,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0015547f,aa05db19b0dd4aaea8ff29452c98176135117e37,6365300194e6bedd8a2ead42b82a5f7cfe1ea20b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00158927,e31f4fe74029195d192e6efb565c881d89808e93,358dff38e3927b64fc116b23d8203811ee3b4584,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0016852b,f0e8c672fe8138f32d505a5b4b7e73bc882033fb,873b1e315b8e0ecac52eef4d3558b85658bcefed,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0016bbf5,19984e84964a5b4f618a1e40d9fc54aaffa99b78,0e7ba0ee87d1997e020a63db9cfc3970eb136808,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0017bbf5,6de6113750464559da1bf92c54ce64356b17bbb5,c33926440d4613bc9622af0e886642a16aafdfd8,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001a8739,aca4bc4cccc5f3e859ac82b916a900520a571ce5,667894d7af223afc97b4671e10727f077d017161,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001a8739_9b95ed97d41ce0c9da24766f77e0bf35,b099b6149b6edb45d2610c22efbd3679e19c604e,34286f74ba3f298f3948332dfbf907c354e8f58e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001bb358,e262e5fbc2ffd96cf2f4b1f6870b89daa122727a,5e1e024a4c7f24387224875459859c81a973974e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001cd071,25bebda1e98b05b912241bdbec287380debe6897,98845139a91ecdb85feb1ef7c3ff4990709fa932,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001f2016,38cb82ff46c9afed332dd90a902a1e6401d9c852,f42e5cbe173f3f42963d18c0f7e1a388daa568b4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00202016,44468a4ae566abb287abcbe5f1e1f19f5ef4171c,7a36b5a9d62fba9d3e433addeaf8daa2968f6625,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00207af5,71b327b8fded18f06866328cc9f72e959e28935f,b31626f3b47887474f0cdc2e92c1bd72de5baae4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0020c7c1,2647e6ab3448277ff67af4b3406e50ac33e34295,a780b77c0db344e9c0f0e6179a6b278196172560,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0020e3c2,5337725e2c5492e129314ef386f996b669a3b542,e8755fcee720989f3a66eabced9c5953187f0bab,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0020fb52,b14eccb5c7b8494ee2a17fbbe2ad68000a8f38c5,d15ca2f530a4bf7deb7d07d02c357e336748494e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00212016,53c5275ae71313283b1471df34008118e4dca5d0,a9aa88b2dce2ff5c3fd176d2546ced1049202309,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0021e3c2,26973733bd712f86e9638e81455dfa60c3e5f9cd,e2af2aa1c9f915c4d345fac577a94f8364bcb4d3,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00222016,b22a0a32454e4fe57ee6d939b4d56cc5a362ab38,6211f0c120a01a6926df24ae7de160a5a8fcabae,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0022e3c2,6442eed1e1007fc36db2db6a6626718ef677cb3f,37fe9ba26e7680aee8d7a972ee837e60d77b3df7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00232016,aa6cb181b5134f3e38f2fdd6157dcf4d995aef34,0e81e2eac21656aac19cf72392df74a9e94b9860,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00232162,373f52c7ea7bc67a36ee01216399c49066ccd678,888ca3348a91883e08a7cbf893c8e763077a5255,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
002387da,e0b343a029bd9ccb89248adff4b9d95cfd9819f8,b30bc5c745641fe6dd9fbee2da606a0286c85cd1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00238df3,64b04afac0d9c72346d6657bd8536ae68f6ea835,1c57e04ff5362e9be0ce6a0d4d432e3ac4046c85,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
0023ace3,7b6def0bc3bd9b91ccefb5eef3b683140a21576f,f6e1844f95ae9eecda6e46d2b23a79b52328fd6d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00242016,bcf38f01f2aaf26b1a9181bb05ab729985e654b2,fecc1d6d8798e2fec986668cd6b970cefa2efeeb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00248df3,daf5262d2fb2b6188ac186a3e3dbaff52b5a99ca,df4d59796a8bc0553e6f0da82e984e88bfdfc83a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002515dc,901ee8577efcef8a5675800710efd560a0117a92,ef6501c69e1058a85ff160617b3a1fc164574a38,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00252016,6571c10d0348cae8352fb335116bf51f7d7bf640,a4c1ae17edd171c0a247d5acc0bf3c96938211d0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00253181,ffcc1d11bda380a3317cb6c2989c6678547a646b,d99cf04a0384bb15d13280c4c9b615ee950c1009,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00262016,5984fd0462af65409582810a89c94b6713f44789,5c89a1d360553d631885452c13fbfd91867b6c01,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00265522,68a17ae7bc722fcb37ba397a4e96ab47a5be0650,d30dafd7748f2afbd1cf1bfb1b433b1b1af8ae18,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0026f2fc,1ae57e1a8db6de5c452854d9233f31159b34a037,f8753f66d51a51c999f56018900492c88a45cdbb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00272016,0d21aa101e7e52d4083096917f6a7cc039d7cdcc,f5a5980bf9dbeb0c4f40526fd163f561a0457eea,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00273921,043edfe288adbc131c60169d58bcbbacf9b67e26,1ad594eca333525a8f9c65022fbeab32182c02ad,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0027ccec,5dd0333ff3a803e19d25a874723da20714450467,d99fc21c4447cf1e2b067d99164bf4b6c3392cc5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002be6b0,6e12c2f1e5200af2ee192618b9dc4b55951e0382,dab5addd43ac7eee0b265d42b84f3ca79b825ca0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002c9415,da22023d474b607e30bb4c9f10b67b98a3f8e258,ad6f3c1e7429ae8e1828206cc401b2e68ba973b1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002ca269,db2830c367e8dd5341bb2e490dd4d8683b1ed9b2,ac8c6fe6118b6fdc13b2aa2097ad8e689d7dfbc1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002ca269_3ad823d6b15d2e0656bc022f9ae4d1ed,2a77e6fdffe974cec4d9f61ba58be689281c194a,9872085134365d4f13492cbbc6c2199b4da3622f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002ceb42,8c461ca6652cd4ea656e60033e8c30da95b5f22c,022f3c74a305e12504e1b7408c798c17bd80f6d5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83df,f554b4a42b5dd0508e370be6f7eff939b9f33cfb,9ad1cad5f039502593db20131e9eb8216e2d0785,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83df_d6d6e25cebf411fbdc10afdc75e6c763,0370976776f469634d8cbdced070ea376e68d982,e3e74aa20af9bae7e1b08a3567e472bac17460ef,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e0,ebb04af1c365734939d706df9cf128af05ee6b0a,40a5387a2d2bddd8b4173b211d2fdbf9a683d155,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e0_fe14aedf8aead9e025a71608da78f12d,4f1732a4b2b1848c4faf23471f59334d6d93097c,8b6c8c914c930fe19cc12f9ad3edcc671e4eeb48,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e1,5e2c8d9be45b5a637a96a00ab128c2bd27e88eba,d5d368f5aac4fead08f4b9252a96eabc0b105ea7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e2,6d8e0fa772ec6270362b9c71bd4d8e159d3731cd,00b21e462e915a8cf8d3e62240246bae21388f52,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e3,65da671ecc02483c41cdf3a46e99880d24d0c2f1,64fcbe0408f8f246148fa1721b4c4b64ad098153,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e4,60bf45566136e9b87cb72af576f1198a63d7a9c0,83e19c38a0ac6390048dff6c918690dfdd8575fe,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002d83e5,741ab52c14809156aca3a3a594db24f75a641fdd,83db416e5e382fc3e6d05f9a97da64b44eb8bd9d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002db10a,4954ebb1fb9f6e20f1a85232c5abb03625b7f333,fa7ab3f710f4bfc79cf4e8a9f44cddca252f8326,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
002e7dde,18667914191666178fdb8c6c3914e2bc56653800,27ad7be9e5772f452a7fe4a0e660681e398c4979,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e7ddf,4ba4156a69df41211f4ccd171265e8a8b2f62f36,113be2b49dc6043f7ed7c2b1b6e80d91e521ea8b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e7de0,3f571bf66aa995831b89e44e47dc24a5a5823860,2eebe0a201409170e07c3583fc45fda8fb64ed21,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e7de3,57bcdcf90bf2e2db2b3c3cb7a3c051a4333cba09,1fc9f06871139fe5c8e111ed6a0c8efd6cb656ee,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e7de4,718fb353e020898f1df8b28f603caad8e33ca59e,0661cfb0dc3fd255fa5ad47e0f645087e66553fd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e7de5,a9eb000b18ddca1c81b5c5f9b5ccd3fde8b64599,63ed68d81f5b9a12ee6f6b65482ca3d7078cbed7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e7dff,77f40ba716469ba20ecdb48783d8a8b29127d207,b0ce3de71f8f4d3dfd1069441d8d1c91b871d31d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002e8486,ff716b8d28fe4191f1c8a2af963978d0c696ea85,4d8d6a2aa5edd51afce6bdfd3941deee05aa13ee,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002eb6f9,318995767ef044b6d959ca184eed9e831a18ce13,65a9f2ed371b924712f59454952f882ea25240cd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002ee672,c51368e517e8baf47426191baab0ddf3a5b6f413,acf0bc1ef65da80a1554cbc9c762b5cf250bb920,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
002ee6f2,91806b67b8cf884b5790bbb1210f215f27293b24,f81ed5659642786e6dad494e2013f17ef6de27d1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
